29046451;43.53639;1.51473
32459420;43.76239;1.58207
33583489;48.2135;-1.50583
35129186;42.73289;-0.009
38459142;47.65606;-2.75273
38461725;42.61738;2.42318
61762724;42.58623;2.36443
81757615;45.76946;4.83045
95122448;47.65967;-2.75726
95836798;45.76002;4.82635
104216330;43.49356;3.71853
104245748;43.54472;3.79525
104249633;43.54901;3.7965
108609904;47.66696;-2.98685
157219205;45.72675;4.89303
165132444;46.04077;4.72742
165132446;46.04116;4.72613
181792814;48.89098;2.22056
190464723;45.73606;4.76402
191874130;45.50308;6.04344
191916914;45.21939;6.47334
206945829;47.79442;1.05923
218239340;47.80205;0.99076
228451856;48.8843;2.23887
228451866;48.88358;2.23763
241928858;47.0259;2.38022
245384990;48.11388;-1.66632
245384991;48.11548;-1.67159
245490205;45.74411;4.87114
246837942;45.90505;6.15077
246837943;45.90446;6.14617
247942942;43.43671;1.61844
248854720;45.52609;6.67329
249172778;44.18952;7.14991
249498602;45.75183;4.82398
250069407;43.6034;1.43497
251009318;47.33384;5.07308
252711037;48.65975;2.24293
254117473;47.32305;5.04408
257102757;43.46783;5.65589
257109600;45.74442;4.82366
257929149;47.32517;5.0204
258311983;48.84553;2.30191
258317439;48.84983;2.32306
258325038;48.85138;2.34279
259289448;48.83718;2.2968
259289513;48.83601;2.29342
259979437;45.77762;4.91729
260232744;48.83909;2.28256
260381046;48.84467;2.31107
261600751;49.03675;7.94136
261645176;47.32487;5.03219
262552071;47.32207;5.04068
262667442;47.5682;-2.94336
262693482;47.33267;5.05446
262964096;48.84527;2.36925
262998572;45.77034;4.85688
263034052;47.33816;5.05435
264098750;48.84286;2.29782
265199930;48.07353;7.35646
266183490;47.89681;-1.68711
266630600;48.84734;2.31096
266632074;48.85162;2.32517
267983650;48.15577;-1.71596
268944831;48.0772;7.3544
268984245;47.279;-2.41984
269063413;45.81349;4.71509
269063414;45.81418;4.71554
269479076;48.53836;0.2461
270479420;49.33995;-0.6213
270482073;49.34923;-0.75677
270491706;49.343;-0.69141
271932176;43.20645;2.36597
271932187;43.20512;2.36335
272091435;42.90626;1.24917
272512678;43.09716;-0.05629
272841776;46.32862;1.9045
272843900;46.29762;1.82392
273529893;45.77416;4.82357
275323489;47.11328;-1.49178
275723540;44.81781;5.90641
276362100;47.26002;-0.07425
276372787;45.17388;5.07052
276630554;48.93113;8.15211
276683743;48.86247;2.45488
277703478;47.87941;0.8074
277770538;48.84538;2.29218
278060797;49.01109;7.9295
278234319;45.115;5.32703
278502268;45.94022;6.88317
278911326;46.17314;-1.38138
278956575;48.45399;-4.3357
279461568;44.89045;6.44623
279480468;44.88252;6.44366
279480488;44.88453;6.44735
279480519;44.88554;6.44806
279980988;47.93464;-2.62592
280127029;48.8553;2.41521
